,SeasonID,MatchID,HomeTeamID,AwayTeamID,HomeScore,HomeShots,AwayScore,AwayShots,HomeYield,AwayYield,NetHomeGoals,AbsGd,Sin_GW,Cos_GW,result,HomeOverallRank,AwayOverallRank,HomeTeamName,AwayTeamName
762,2,763,23,8,1,11,3,16,9.090909090909092,18.75,-2,2,0.11609291412523023,0.993238357741943,-1,12,22,Pittsburgh,Cincinnati
763,2,764,22,9,0,19,1,9,0.0,11.11111111111111,-1,1,0.11609291412523023,0.993238357741943,-1,21,8,Philadelphia,Cleveland Queens
764,2,765,21,10,2,25,1,5,8.0,20.0,1,1,0.11609291412523023,0.993238357741943,1,19,3,Oakland,Denver
765,2,766,20,11,2,12,2,13,16.666666666666664,15.384615384615385,0,0,0.11609291412523023,0.993238357741943,0,1,13,New York C,Detroit
766,2,767,19,12,3,28,0,6,10.714285714285714,0.0,3,3,0.11609291412523023,0.993238357741943,1,27,9,New York S,Houston
767,2,768,18,13,0,6,2,9,0.0,22.22222222222222,-2,2,0.11609291412523023,0.993238357741943,-1,10,15,Montreal,Kansas City
768,2,769,17,14,2,12,0,7,16.666666666666664,0.0,2,2,0.11609291412523023,0.993238357741943,1,20,2,Minneapolis,Los Angeles
769,2,770,16,15,0,5,2,27,0.0,7.4074074074074066,-2,2,0.11609291412523023,0.993238357741943,-1,11,28,Milwaukee,Miami
770,2,771,1,17,3,13,1,9,23.076923076923077,11.11111111111111,2,2,0.23061587074244017,0.9730448705798238,1,18,20,Arlington,Minneapolis
771,2,772,18,16,4,13,1,9,30.76923076923077,11.11111111111111,3,3,0.23061587074244017,0.9730448705798238,1,10,11,Montreal,Milwaukee
772,2,773,19,15,2,9,1,11,22.22222222222222,9.090909090909092,1,1,0.23061587074244017,0.9730448705798238,1,27,28,New York S,Miami
773,2,774,20,14,1,11,0,7,9.090909090909092,0.0,1,1,0.23061587074244017,0.9730448705798238,1,1,2,New York C,Los Angeles
774,2,775,21,13,2,23,2,12,8.695652173913043,16.666666666666664,0,0,0.23061587074244017,0.9730448705798238,0,19,15,Oakland,Kansas City
775,2,776,22,12,1,21,0,7,4.761904761904762,0.0,1,1,0.23061587074244017,0.9730448705798238,1,21,9,Philadelphia,Houston
776,2,777,23,11,1,18,2,10,5.555555555555555,20.0,-1,1,0.23061587074244017,0.9730448705798238,-1,12,13,Pittsburgh,Detroit
777,2,778,24,10,3,20,0,5,15.0,0.0,3,3,0.23061587074244017,0.9730448705798238,1,23,3,St. Louis,Denver
778,2,779,25,9,1,11,1,13,9.090909090909092,7.6923076923076925,0,0,0.23061587074244017,0.9730448705798238,0,6,8,San Diego,Cleveland Queens
779,2,780,26,8,0,5,5,32,0.0,15.625,-5,5,0.23061587074244017,0.9730448705798238,-1,4,22,San Francisco,Cincinnati
780,2,781,27,7,1,9,4,19,11.11111111111111,21.052631578947366,-3,3,0.23061587074244017,0.9730448705798238,-1,26,16,Seattle,Chicago H
781,2,782,28,6,3,13,3,14,23.076923076923077,21.428571428571427,0,0,0.23061587074244017,0.9730448705798238,0,17,14,Toronto,Chicago B
782,2,783,2,5,0,6,4,27,0.0,14.814814814814813,-4,4,0.23061587074244017,0.9730448705798238,-1,7,24,Anaheim,Boston
783,2,784,3,4,1,12,3,15,8.333333333333332,20.0,-2,2,0.23061587074244017,0.9730448705798238,-1,5,25,Atlanta,Baltimore
784,2,785,21,1,3,13,2,9,23.076923076923077,22.22222222222222,1,1,0.3420201433256687,0.9396926207859084,1,19,18,Oakland,Arlington
785,2,786,20,22,2,10,3,14,20.0,21.428571428571427,-1,1,0.3420201433256687,0.9396926207859084,-1,1,21,New York C,Philadelphia
786,2,787,19,23,1,14,0,11,7.142857142857142,0.0,1,1,0.3420201433256687,0.9396926207859084,1,27,12,New York S,Pittsburgh
787,2,788,18,24,0,9,0,8,0.0,0.0,0,0,0.3420201433256687,0.9396926207859084,0,10,23,Montreal,St. Louis
788,2,789,17,25,1,17,1,9,5.88235294117647,11.11111111111111,0,0,0.3420201433256687,0.9396926207859084,0,20,6,Minneapolis,San Diego
789,2,790,16,26,1,14,0,9,7.142857142857142,0.0,1,1,0.3420201433256687,0.9396926207859084,1,11,4,Milwaukee,San Francisco
790,2,791,15,27,3,18,0,11,16.666666666666664,0.0,3,3,0.3420201433256687,0.9396926207859084,1,28,26,Miami,Seattle
791,2,792,14,28,0,11,1,11,0.0,9.090909090909092,-1,1,0.3420201433256687,0.9396926207859084,-1,2,17,Los Angeles,Toronto
792,2,793,13,2,3,28,0,6,10.714285714285714,0.0,3,3,0.3420201433256687,0.9396926207859084,1,15,7,Kansas City,Anaheim
793,2,794,12,3,3,15,1,9,20.0,11.11111111111111,2,2,0.3420201433256687,0.9396926207859084,1,9,5,Houston,Atlanta
794,2,795,11,4,0,6,3,15,0.0,20.0,-3,3,0.3420201433256687,0.9396926207859084,-1,13,25,Detroit,Baltimore
795,2,796,10,5,1,6,2,17,16.666666666666664,11.76470588235294,-1,1,0.3420201433256687,0.9396926207859084,-1,3,24,Denver,Boston
796,2,797,9,6,1,10,3,17,10.0,17.647058823529413,-2,2,0.3420201433256687,0.9396926207859084,-1,8,14,Cleveland Queens,Chicago B
797,2,798,8,7,0,12,0,6,0.0,0.0,0,0,0.3420201433256687,0.9396926207859084,0,22,16,Cincinnati,Chicago H
798,2,799,19,1,3,20,0,8,15.0,0.0,3,3,0.44879918020046217,0.8936326403234123,1,27,18,New York S,Arlington
799,2,800,18,20,4,17,0,11,23.52941176470588,0.0,4,4,0.44879918020046217,0.8936326403234123,1,10,1,Montreal,New York C
800,2,801,17,21,1,10,1,12,10.0,8.333333333333332,0,0,0.44879918020046217,0.8936326403234123,0,20,19,Minneapolis,Oakland
801,2,802,16,22,0,5,2,12,0.0,16.666666666666664,-2,2,0.44879918020046217,0.8936326403234123,-1,11,21,Milwaukee,Philadelphia
802,2,803,15,23,4,23,0,3,17.391304347826086,0.0,4,4,0.44879918020046217,0.8936326403234123,1,28,12,Miami,Pittsburgh
803,2,804,14,24,1,4,2,10,25.0,20.0,-1,1,0.44879918020046217,0.8936326403234123,-1,2,23,Los Angeles,St. Louis
804,2,805,13,25,1,15,0,11,6.666666666666667,0.0,1,1,0.44879918020046217,0.8936326403234123,1,15,6,Kansas City,San Diego
805,2,806,12,26,2,29,0,10,6.896551724137931,0.0,2,2,0.44879918020046217,0.8936326403234123,1,9,4,Houston,San Francisco
806,2,807,11,27,1,10,1,17,10.0,5.88235294117647,0,0,0.44879918020046217,0.8936326403234123,0,13,26,Detroit,Seattle
807,2,808,10,28,1,14,1,17,7.142857142857142,5.88235294117647,0,0,0.44879918020046217,0.8936326403234123,0,3,17,Denver,Toronto
808,2,809,9,2,3,18,3,9,16.666666666666664,33.33333333333333,0,0,0.44879918020046217,0.8936326403234123,0,8,7,Cleveland Queens,Anaheim
809,2,810,8,3,5,26,0,9,19.230769230769234,0.0,5,5,0.44879918020046217,0.8936326403234123,1,22,5,Cincinnati,Atlanta
810,2,811,7,4,1,12,0,19,8.333333333333332,0.0,1,1,0.44879918020046217,0.8936326403234123,1,16,25,Chicago H,Baltimore
811,2,812,6,5,2,15,2,12,13.333333333333334,16.666666666666664,0,0,0.44879918020046217,0.8936326403234123,0,14,24,Chicago B,Boston
812,2,813,20,1,0,10,4,18,0.0,22.22222222222222,-4,4,0.549508978070806,0.8354878114129365,-1,1,18,New York C,Arlington
813,2,814,19,21,1,10,0,10,10.0,0.0,1,1,0.549508978070806,0.8354878114129365,1,27,19,New York S,Oakland
814,2,815,18,22,0,3,2,15,0.0,13.333333333333334,-2,2,0.549508978070806,0.8354878114129365,-1,10,21,Montreal,Philadelphia
815,2,816,17,23,1,10,0,6,10.0,0.0,1,1,0.549508978070806,0.8354878114129365,1,20,12,Minneapolis,Pittsburgh
816,2,817,16,24,1,8,0,9,12.5,0.0,1,1,0.549508978070806,0.8354878114129365,1,11,23,Milwaukee,St. Louis
817,2,818,15,25,7,30,0,6,23.333333333333332,0.0,7,7,0.549508978070806,0.8354878114129365,1,28,6,Miami,San Diego
818,2,819,14,26,2,17,0,8,11.76470588235294,0.0,2,2,0.549508978070806,0.8354878114129365,1,2,4,Los Angeles,San Francisco
819,2,820,13,27,1,11,2,16,9.090909090909092,12.5,-1,1,0.549508978070806,0.8354878114129365,-1,15,26,Kansas City,Seattle
820,2,821,12,28,0,10,1,14,0.0,7.142857142857142,-1,1,0.549508978070806,0.8354878114129365,-1,9,17,Houston,Toronto
821,2,822,11,2,3,16,0,8,18.75,0.0,3,3,0.549508978070806,0.8354878114129365,1,13,7,Detroit,Anaheim
822,2,823,10,3,0,9,1,15,0.0,6.666666666666667,-1,1,0.549508978070806,0.8354878114129365,-1,3,5,Denver,Atlanta
823,2,824,9,4,0,6,0,6,0.0,0.0,0,0,0.549508978070806,0.8354878114129365,0,8,25,Cleveland Queens,Baltimore
824,2,825,8,5,0,13,0,11,0.0,0.0,0,0,0.549508978070806,0.8354878114129365,0,22,24,Cincinnati,Boston
825,2,826,7,6,3,15,2,19,20.0,10.526315789473683,1,1,0.549508978070806,0.8354878114129365,1,16,14,Chicago H,Chicago B
826,2,827,4,1,1,20,0,7,5.0,0.0,1,1,0.6427876096865393,0.7660444431189781,1,25,18,Baltimore,Arlington
827,2,828,3,5,1,7,4,21,14.285714285714285,19.047619047619047,-3,3,0.6427876096865393,0.7660444431189781,-1,5,24,Atlanta,Boston
828,2,829,2,6,1,5,4,15,20.0,26.666666666666668,-3,3,0.6427876096865393,0.7660444431189781,-1,7,14,Anaheim,Chicago B
829,2,830,28,7,1,12,1,11,8.333333333333332,9.090909090909092,0,0,0.6427876096865393,0.7660444431189781,0,17,16,Toronto,Chicago H
830,2,831,27,8,1,15,1,12,6.666666666666667,8.333333333333332,0,0,0.6427876096865393,0.7660444431189781,0,26,22,Seattle,Cincinnati
831,2,832,26,9,4,13,1,15,30.76923076923077,6.666666666666667,3,3,0.6427876096865393,0.7660444431189781,1,4,8,San Francisco,Cleveland Queens
832,2,833,25,10,2,17,1,7,11.76470588235294,14.285714285714285,1,1,0.6427876096865393,0.7660444431189781,1,6,3,San Diego,Denver
833,2,834,24,11,2,17,0,9,11.76470588235294,0.0,2,2,0.6427876096865393,0.7660444431189781,1,23,13,St. Louis,Detroit
834,2,835,23,12,3,15,1,7,20.0,14.285714285714285,2,2,0.6427876096865393,0.7660444431189781,1,12,9,Pittsburgh,Houston
835,2,836,22,13,3,21,2,10,14.285714285714285,20.0,1,1,0.6427876096865393,0.7660444431189781,1,21,15,Philadelphia,Kansas City
836,2,837,21,14,2,21,1,10,9.523809523809524,10.0,1,1,0.6427876096865393,0.7660444431189781,1,19,2,Oakland,Los Angeles
837,2,838,20,15,0,4,5,35,0.0,14.285714285714285,-5,5,0.6427876096865393,0.7660444431189781,-1,1,28,New York C,Miami
838,2,839,19,16,3,28,1,11,10.714285714285714,9.090909090909092,2,2,0.6427876096865393,0.7660444431189781,1,27,11,New York S,Milwaukee
839,2,840,18,17,3,13,1,14,23.076923076923077,7.142857142857142,2,2,0.6427876096865393,0.7660444431189781,1,10,20,Montreal,Minneapolis
840,2,841,18,1,1,8,0,12,12.5,0.0,1,1,0.7273736415730486,0.6862416378687336,1,10,18,Montreal,Arlington
841,2,842,17,19,2,16,3,14,12.5,21.428571428571427,-1,1,0.7273736415730486,0.6862416378687336,-1,20,27,Minneapolis,New York S
842,2,843,16,20,2,18,1,10,11.11111111111111,10.0,1,1,0.7273736415730486,0.6862416378687336,1,11,1,Milwaukee,New York C
843,2,844,15,21,1,25,0,5,4.0,0.0,1,1,0.7273736415730486,0.6862416378687336,1,28,19,Miami,Oakland
844,2,845,14,22,0,19,2,19,0.0,10.526315789473683,-2,2,0.7273736415730486,0.6862416378687336,-1,2,21,Los Angeles,Philadelphia
845,2,846,13,23,1,13,1,13,7.6923076923076925,7.6923076923076925,0,0,0.7273736415730486,0.6862416378687336,0,15,12,Kansas City,Pittsburgh
846,2,847,12,24,3,12,3,15,25.0,20.0,0,0,0.7273736415730486,0.6862416378687336,0,9,23,Houston,St. Louis
847,2,848,11,25,2,11,1,11,18.181818181818183,9.090909090909092,1,1,0.7273736415730486,0.6862416378687336,1,13,6,Detroit,San Diego
848,2,849,10,26,0,4,0,12,0.0,0.0,0,0,0.7273736415730486,0.6862416378687336,0,3,4,Denver,San Francisco
849,2,850,9,27,1,9,3,18,11.11111111111111,16.666666666666664,-2,2,0.7273736415730486,0.6862416378687336,-1,8,26,Cleveland Queens,Seattle
850,2,851,8,28,0,11,0,3,0.0,0.0,0,0,0.7273736415730486,0.6862416378687336,0,22,17,Cincinnati,Toronto
851,2,852,7,2,2,24,0,7,8.333333333333332,0.0,2,2,0.7273736415730486,0.6862416378687336,1,16,7,Chicago H,Anaheim
852,2,853,6,3,3,22,2,6,13.636363636363635,33.33333333333333,1,1,0.7273736415730486,0.6862416378687336,1,14,5,Chicago B,Atlanta
853,2,854,5,4,1,15,2,11,6.666666666666667,18.181818181818183,-1,1,0.7273736415730486,0.6862416378687336,-1,24,25,Boston,Baltimore
854,2,855,9,1,3,13,4,16,23.076923076923077,25.0,-1,1,0.8021231927550437,0.5971585917027862,-1,8,18,Cleveland Queens,Arlington
855,2,856,8,10,5,26,1,6,19.230769230769234,16.666666666666664,4,4,0.8021231927550437,0.5971585917027862,1,22,3,Cincinnati,Denver
856,2,857,7,11,1,23,2,13,4.3478260869565215,15.384615384615385,-1,1,0.8021231927550437,0.5971585917027862,-1,16,13,Chicago H,Detroit
857,2,858,6,12,3,29,1,8,10.344827586206897,12.5,2,2,0.8021231927550437,0.5971585917027862,1,14,9,Chicago B,Houston
858,2,859,5,13,2,17,0,13,11.76470588235294,0.0,2,2,0.8021231927550437,0.5971585917027862,1,24,15,Boston,Kansas City
859,2,860,4,14,2,17,0,8,11.76470588235294,0.0,2,2,0.8021231927550437,0.5971585917027862,1,25,2,Baltimore,Los Angeles
860,2,861,3,15,0,10,3,19,0.0,15.789473684210526,-3,3,0.8021231927550437,0.5971585917027862,-1,5,28,Atlanta,Miami
861,2,862,2,16,3,13,3,16,23.076923076923077,18.75,0,0,0.8021231927550437,0.5971585917027862,0,7,11,Anaheim,Milwaukee
862,2,863,28,17,1,24,2,13,4.166666666666666,15.384615384615385,-1,1,0.8021231927550437,0.5971585917027862,-1,17,20,Toronto,Minneapolis
863,2,864,27,18,3,22,0,6,13.636363636363635,0.0,3,3,0.8021231927550437,0.5971585917027862,1,26,10,Seattle,Montreal
864,2,865,26,19,0,8,2,25,0.0,8.0,-2,2,0.8021231927550437,0.5971585917027862,-1,4,27,San Francisco,New York S
865,2,866,25,20,1,12,0,4,8.333333333333332,0.0,1,1,0.8021231927550437,0.5971585917027862,1,6,1,San Diego,New York C
866,2,867,24,21,2,14,1,6,14.285714285714285,16.666666666666664,1,1,0.8021231927550437,0.5971585917027862,1,23,19,St. Louis,Oakland
867,2,868,23,22,1,14,6,25,7.142857142857142,24.0,-5,5,0.8021231927550437,0.5971585917027862,-1,12,21,Pittsburgh,Philadelphia
868,2,869,1,16,3,16,2,10,18.75,20.0,1,1,0.8660254037844386,0.5000000000000001,1,18,11,Arlington,Milwaukee
869,2,870,17,15,1,10,1,15,10.0,6.666666666666667,0,0,0.8660254037844386,0.5000000000000001,0,20,28,Minneapolis,Miami
870,2,871,18,14,0,12,1,7,0.0,14.285714285714285,-1,1,0.8660254037844386,0.5000000000000001,-1,10,2,Montreal,Los Angeles
871,2,872,19,13,3,23,1,12,13.043478260869565,8.333333333333332,2,2,0.8660254037844386,0.5000000000000001,1,27,15,New York S,Kansas City
872,2,873,20,12,1,8,3,18,12.5,16.666666666666664,-2,2,0.8660254037844386,0.5000000000000001,-1,1,9,New York C,Houston
873,2,874,21,11,3,19,1,11,15.789473684210526,9.090909090909092,2,2,0.8660254037844386,0.5000000000000001,1,19,13,Oakland,Detroit
874,2,875,22,10,3,19,0,8,15.789473684210526,0.0,3,3,0.8660254037844386,0.5000000000000001,1,21,3,Philadelphia,Denver
875,2,876,23,9,2,17,1,6,11.76470588235294,16.666666666666664,1,1,0.8660254037844386,0.5000000000000001,1,12,8,Pittsburgh,Cleveland Queens
876,2,877,24,8,0,8,1,18,0.0,5.555555555555555,-1,1,0.8660254037844386,0.5000000000000001,-1,23,22,St. Louis,Cincinnati
877,2,878,25,7,1,10,2,13,10.0,15.384615384615385,-1,1,0.8660254037844386,0.5000000000000001,-1,6,16,San Diego,Chicago H
878,2,879,26,6,0,9,1,20,0.0,5.0,-1,1,0.8660254037844386,0.5000000000000001,-1,4,14,San Francisco,Chicago B
879,2,880,27,5,2,18,1,12,11.11111111111111,8.333333333333332,1,1,0.8660254037844386,0.5000000000000001,1,26,24,Seattle,Boston
880,2,881,28,4,1,8,0,19,12.5,0.0,1,1,0.8660254037844386,0.5000000000000001,1,17,25,Toronto,Baltimore
881,2,882,2,3,0,12,2,10,0.0,20.0,-2,2,0.8660254037844386,0.5000000000000001,-1,7,5,Anaheim,Atlanta
882,2,883,16,1,1,13,1,16,7.6923076923076925,6.25,0,0,0.918216106880274,0.3960797660391569,0,11,18,Milwaukee,Arlington
883,2,884,15,17,2,18,0,7,11.11111111111111,0.0,2,2,0.918216106880274,0.3960797660391569,1,28,20,Miami,Minneapolis
884,2,885,14,18,2,9,2,7,22.22222222222222,28.57142857142857,0,0,0.918216106880274,0.3960797660391569,0,2,10,Los Angeles,Montreal
885,2,886,13,19,2,17,3,10,11.76470588235294,30.0,-1,1,0.918216106880274,0.3960797660391569,-1,15,27,Kansas City,New York S
886,2,887,12,20,0,11,3,11,0.0,27.27272727272727,-3,3,0.918216106880274,0.3960797660391569,-1,9,1,Houston,New York C
887,2,888,11,21,2,13,1,13,15.384615384615385,7.6923076923076925,1,1,0.918216106880274,0.3960797660391569,1,13,19,Detroit,Oakland
888,2,889,10,22,1,6,1,19,16.666666666666664,5.263157894736842,0,0,0.918216106880274,0.3960797660391569,0,3,21,Denver,Philadelphia
889,2,890,9,23,0,12,2,11,0.0,18.181818181818183,-2,2,0.918216106880274,0.3960797660391569,-1,8,12,Cleveland Queens,Pittsburgh
890,2,891,8,24,1,15,3,7,6.666666666666667,42.857142857142854,-2,2,0.918216106880274,0.3960797660391569,-1,22,23,Cincinnati,St. Louis
891,2,892,7,25,2,19,0,8,10.526315789473683,0.0,2,2,0.918216106880274,0.3960797660391569,1,16,6,Chicago H,San Diego
892,2,893,6,26,1,25,1,10,4.0,10.0,0,0,0.918216106880274,0.3960797660391569,0,14,4,Chicago B,San Francisco
893,2,894,5,27,1,18,1,15,5.555555555555555,6.666666666666667,0,0,0.918216106880274,0.3960797660391569,0,24,26,Boston,Seattle
894,2,895,4,28,2,22,1,14,9.090909090909092,7.142857142857142,1,1,0.918216106880274,0.3960797660391569,1,25,17,Baltimore,Toronto
895,2,896,3,2,2,14,1,10,14.285714285714285,10.0,1,1,0.918216106880274,0.3960797660391569,1,5,7,Atlanta,Anaheim
896,2,897,10,1,1,13,2,19,7.6923076923076925,10.526315789473683,-1,1,0.9579895123154889,0.2868032327110903,-1,3,18,Denver,Arlington
897,2,898,9,11,2,17,2,11,11.76470588235294,18.181818181818183,0,0,0.9579895123154889,0.2868032327110903,0,8,13,Cleveland Queens,Detroit
898,2,899,8,12,3,24,0,5,12.5,0.0,3,3,0.9579895123154889,0.2868032327110903,1,22,9,Cincinnati,Houston
899,2,900,7,13,3,19,1,8,15.789473684210526,12.5,2,2,0.9579895123154889,0.2868032327110903,1,16,15,Chicago H,Kansas City
900,2,901,6,14,3,17,1,7,17.647058823529413,14.285714285714285,2,2,0.9579895123154889,0.2868032327110903,1,14,2,Chicago B,Los Angeles
901,2,902,5,15,1,18,1,10,5.555555555555555,10.0,0,0,0.9579895123154889,0.2868032327110903,0,24,28,Boston,Miami
902,2,903,4,16,4,26,3,7,15.384615384615385,42.857142857142854,1,1,0.9579895123154889,0.2868032327110903,1,25,11,Baltimore,Milwaukee
903,2,904,3,17,1,13,1,7,7.6923076923076925,14.285714285714285,0,0,0.9579895123154889,0.2868032327110903,0,5,20,Atlanta,Minneapolis
904,2,905,2,18,2,12,1,12,16.666666666666664,8.333333333333332,1,1,0.9579895123154889,0.2868032327110903,1,7,10,Anaheim,Montreal
905,2,906,28,19,0,3,0,11,0.0,0.0,0,0,0.9579895123154889,0.2868032327110903,0,17,27,Toronto,New York S
906,2,907,27,20,2,26,0,4,7.6923076923076925,0.0,2,2,0.9579895123154889,0.2868032327110903,1,26,1,Seattle,New York C
907,2,908,26,21,0,8,0,19,0.0,0.0,0,0,0.9579895123154889,0.2868032327110903,0,4,19,San Francisco,Oakland
908,2,909,25,22,2,11,1,12,18.181818181818183,8.333333333333332,1,1,0.9579895123154889,0.2868032327110903,1,6,21,San Diego,Philadelphia
909,2,910,24,23,4,23,1,6,17.391304347826086,16.666666666666664,3,3,0.9579895123154889,0.2868032327110903,1,23,12,St. Louis,Pittsburgh
910,2,911,1,27,0,5,2,18,0.0,11.11111111111111,-2,2,0.984807753012208,0.17364817766693041,-1,18,26,Arlington,Seattle
911,2,912,28,26,2,20,0,10,10.0,0.0,2,2,0.984807753012208,0.17364817766693041,1,17,4,Toronto,San Francisco
912,2,913,2,25,5,17,0,7,29.411764705882355,0.0,5,5,0.984807753012208,0.17364817766693041,1,7,6,Anaheim,San Diego
913,2,914,3,24,2,9,6,21,22.22222222222222,28.57142857142857,-4,4,0.984807753012208,0.17364817766693041,-1,5,23,Atlanta,St. Louis
914,2,915,4,23,3,28,0,8,10.714285714285714,0.0,3,3,0.984807753012208,0.17364817766693041,1,25,12,Baltimore,Pittsburgh
915,2,916,5,22,3,17,1,4,17.647058823529413,25.0,2,2,0.984807753012208,0.17364817766693041,1,24,21,Boston,Philadelphia
916,2,917,6,21,3,16,1,5,18.75,20.0,2,2,0.984807753012208,0.17364817766693041,1,14,19,Chicago B,Oakland
917,2,918,7,20,1,16,1,6,6.25,16.666666666666664,0,0,0.984807753012208,0.17364817766693041,0,16,1,Chicago H,New York C
918,2,919,8,19,1,13,2,5,7.6923076923076925,40.0,-1,1,0.984807753012208,0.17364817766693041,-1,22,27,Cincinnati,New York S
919,2,920,9,18,1,12,1,14,8.333333333333332,7.142857142857142,0,0,0.984807753012208,0.17364817766693041,0,8,10,Cleveland Queens,Montreal
920,2,921,10,17,2,9,1,26,22.22222222222222,3.8461538461538463,1,1,0.984807753012208,0.17364817766693041,1,3,20,Denver,Minneapolis
921,2,922,11,16,2,21,1,11,9.523809523809524,9.090909090909092,1,1,0.984807753012208,0.17364817766693041,1,13,11,Detroit,Milwaukee
922,2,923,12,15,3,9,2,22,33.33333333333333,9.090909090909092,1,1,0.984807753012208,0.17364817766693041,1,9,28,Houston,Miami
923,2,924,13,14,4,21,1,9,19.047619047619047,11.11111111111111,3,3,0.984807753012208,0.17364817766693041,1,15,2,Kansas City,Los Angeles
924,2,925,3,1,2,11,4,14,18.181818181818183,28.57142857142857,-2,2,0.9983081582712682,0.05814482891047568,-1,5,18,Atlanta,Arlington
925,2,926,2,4,0,5,2,17,0.0,11.76470588235294,-2,2,0.9983081582712682,0.05814482891047568,-1,7,25,Anaheim,Baltimore
926,2,927,28,5,0,14,2,11,0.0,18.181818181818183,-2,2,0.9983081582712682,0.05814482891047568,-1,17,24,Toronto,Boston
927,2,928,27,6,3,15,1,14,20.0,7.142857142857142,2,2,0.9983081582712682,0.05814482891047568,1,26,14,Seattle,Chicago B
928,2,929,26,7,2,15,5,16,13.333333333333334,31.25,-3,3,0.9983081582712682,0.05814482891047568,-1,4,16,San Francisco,Chicago H
929,2,930,25,8,0,7,0,16,0.0,0.0,0,0,0.9983081582712682,0.05814482891047568,0,6,22,San Diego,Cincinnati
930,2,931,24,9,1,19,2,12,5.263157894736842,16.666666666666664,-1,1,0.9983081582712682,0.05814482891047568,-1,23,8,St. Louis,Cleveland Queens
931,2,932,23,10,2,19,0,9,10.526315789473683,0.0,2,2,0.9983081582712682,0.05814482891047568,1,12,3,Pittsburgh,Denver
932,2,933,22,11,3,21,0,4,14.285714285714285,0.0,3,3,0.9983081582712682,0.05814482891047568,1,21,13,Philadelphia,Detroit
933,2,934,21,12,1,16,0,3,6.25,0.0,1,1,0.9983081582712682,0.05814482891047568,1,19,9,Oakland,Houston
934,2,935,20,13,2,7,0,22,28.57142857142857,0.0,2,2,0.9983081582712682,0.05814482891047568,1,1,15,New York C,Kansas City
935,2,936,19,14,5,20,0,6,25.0,0.0,5,5,0.9983081582712682,0.05814482891047568,1,27,2,New York S,Los Angeles
936,2,937,18,15,0,6,3,18,0.0,16.666666666666664,-3,3,0.9983081582712682,0.05814482891047568,-1,10,28,Montreal,Miami
937,2,938,17,16,6,19,1,8,31.57894736842105,12.5,5,5,0.9983081582712682,0.05814482891047568,1,20,11,Minneapolis,Milwaukee
938,2,939,1,11,2,16,3,12,12.5,25.0,-1,1,0.9983081582712682,-0.058144828910475774,-1,18,13,Arlington,Detroit
939,2,940,12,10,1,19,2,13,5.263157894736842,15.384615384615385,-1,1,0.9983081582712682,-0.058144828910475774,-1,9,3,Houston,Denver
940,2,941,13,9,1,17,0,11,5.88235294117647,0.0,1,1,0.9983081582712682,-0.058144828910475774,1,15,8,Kansas City,Cleveland Queens
941,2,942,14,8,1,11,1,18,9.090909090909092,5.555555555555555,0,0,0.9983081582712682,-0.058144828910475774,0,2,22,Los Angeles,Cincinnati
942,2,943,15,7,4,26,1,13,15.384615384615385,7.6923076923076925,3,3,0.9983081582712682,-0.058144828910475774,1,28,16,Miami,Chicago H
943,2,944,16,6,1,8,2,8,12.5,25.0,-1,1,0.9983081582712682,-0.058144828910475774,-1,11,14,Milwaukee,Chicago B
944,2,945,17,5,2,10,3,20,20.0,15.0,-1,1,0.9983081582712682,-0.058144828910475774,-1,20,24,Minneapolis,Boston
945,2,946,18,4,2,8,3,16,25.0,18.75,-1,1,0.9983081582712682,-0.058144828910475774,-1,10,25,Montreal,Baltimore
946,2,947,19,3,2,22,1,4,9.090909090909092,25.0,1,1,0.9983081582712682,-0.058144828910475774,1,27,5,New York S,Atlanta
947,2,948,20,2,2,7,2,14,28.57142857142857,14.285714285714285,0,0,0.9983081582712682,-0.058144828910475774,0,1,7,New York C,Anaheim
948,2,949,21,28,3,14,0,2,21.428571428571427,0.0,3,3,0.9983081582712682,-0.058144828910475774,1,19,17,Oakland,Toronto
949,2,950,22,27,0,12,0,8,0.0,0.0,0,0,0.9983081582712682,-0.058144828910475774,0,21,26,Philadelphia,Seattle
950,2,951,23,26,3,20,0,9,15.0,0.0,3,3,0.9983081582712682,-0.058144828910475774,1,12,4,Pittsburgh,San Francisco
951,2,952,24,25,0,16,0,4,0.0,0.0,0,0,0.9983081582712682,-0.058144828910475774,0,23,6,St. Louis,San Diego
952,2,953,1,2,2,22,1,5,9.090909090909092,20.0,1,1,0.9848077530122081,-0.17364817766693008,1,18,7,Arlington,Anaheim
953,2,954,3,28,1,9,1,13,11.11111111111111,7.6923076923076925,0,0,0.9848077530122081,-0.17364817766693008,0,5,17,Atlanta,Toronto
954,2,955,4,27,2,20,1,13,10.0,7.6923076923076925,1,1,0.9848077530122081,-0.17364817766693008,1,25,26,Baltimore,Seattle
955,2,956,5,26,3,30,0,3,10.0,0.0,3,3,0.9848077530122081,-0.17364817766693008,1,24,4,Boston,San Francisco
956,2,957,6,25,1,27,1,8,3.7037037037037033,12.5,0,0,0.9848077530122081,-0.17364817766693008,0,14,6,Chicago B,San Diego
957,2,958,7,24,3,15,1,13,20.0,7.6923076923076925,2,2,0.9848077530122081,-0.17364817766693008,1,16,23,Chicago H,St. Louis
958,2,959,8,23,3,14,3,5,21.428571428571427,60.0,0,0,0.9848077530122081,-0.17364817766693008,0,22,12,Cincinnati,Pittsburgh
